ID,Fecha de creación,Likes,Retweets,Nº comentarios,Texto
1545764968120852480,2022-07-09 13:41:01+00:00,0,0,2,El drama de Laura Escanes con su look en la boda de la influencer Teresa Andrés. Vía @NovaMas https://t.co/OoEQKdFDIP
1545762197690875904,2022-07-09 13:30:01+00:00,11,4,26,"""Supongo que no comeré esta noche""

🗣 Es la crítica de un camarero por las escasas propinas de los clientes de un bar https://t.co/YdVCJ3cPKx"
1545759681527906304,2022-07-09 13:20:01+00:00,7,6,5,"🌈 Del 'A quién le importa' de Alaska al 'Hetero Pero' de @kingdom_band_, uno de los himnos de este #Orgullo 

📲 La canción se ha viralizado en #TikTok 
 https://t.co/XMem4fkiL4"
1545757932297633793,2022-07-09 13:13:04+00:00,24,2,3,"🌡️ Desde hoy comienzan a subir las temperaturas y llega la segunda #OlaDeCalor del verano

☀️ Aquí puedes consultar el calor que hará en tu ciudad en cada hora de este fin de semana

➡️ https://t.co/lbE7UYICXY  

Te lo cuenta @MonicaCarrillo en las #NoticiasFinDeSemanaA3 https://t.co/qjsDVPw30g"
1545757415865520135,2022-07-09 13:11:01+00:00,39,9,8,"VÍDEO |  La hermana de Miguel Ángel Blanco se ha roto al recordar a su hermano después de su asesinato por ETA hace 25 años

▶ Estas son las imágenes https://t.co/808N40H5TD"
1545754888134705155,2022-07-09 13:00:58+00:00,30,2,2,"🔴 Llega la segunda #OlaDeCalor del verano y lo peor se espera en el Andalucía, Canarias y zonas del interior. Vemos ya la #últimahora con @MonicaCarrillo en #NoticiasFinDeSemanaA3

Toda la info ➡️ https://t.co/sINgpub9GK 

EN DIRECTO 📡 https://t.co/ABZVXSB3ZA https://t.co/4XOBxyhY5Z"
1545752383111692294,2022-07-09 12:51:01+00:00,7,4,2,"😷 Si vas a hacer el Camino... ¡no olvides tu mascarilla! 

👉🏼 Vuelve a ser obligatoria para acceder a la Catedral de Santiago #DejaTuHuellaEnGalicia @Antena3Galicia 
 https://t.co/rfjF9xxmFK"
1545749867603132417,2022-07-09 12:41:01+00:00,9,1,2,Elon Musk se ha convertido en padre por novena vez https://t.co/qEseI1nxnZ
1545747353143021571,2022-07-09 12:31:02+00:00,2,4,3,"💊 Con la séptima ola de #coronavirus, el consumo de paracetamol ha crecido un 17% https://t.co/c44d3JZud4"
1545744834136346626,2022-07-09 12:21:01+00:00,12,4,4,"🔥 🌡 Llega la segunda #OlaDeCalor del verano
 
📍 Haz #TuConsultaA3N en este mapa para ver el calor que hará en tu región este fin de semana https://t.co/aQGCXNX72O"
1545742066281480193,2022-07-09 12:10:01+00:00,14,11,0,🏠 ¿Estás buscando casa? Mucha atención porque salen a la venta por toda España más de 1.300 viviendas al 50% https://t.co/UjyFnGHNS4
1545739551406161920,2022-07-09 12:00:02+00:00,11,3,2,"🌈 Isabel Pantoja 'ayer quiso confesar': ""Vuestro orgullo es mi orgullo. Soy una más"" 

🗣 Estas fueron sus aplaudidas palabras en el #MadridOrgullo2022 https://t.co/QwulbLXsYl"
1545737284791697410,2022-07-09 11:51:01+00:00,1984,697,416,"🔴 Con intención de defender a su abuelo, el niño de 11 años ha sido hospitalizado tras ser agredido por un grupo de adolescentes https://t.co/Uz5eeVfcqZ"
